x,y,layer1,layer2,voltage1,voltage2,current
4901.81,3165.12,INT4__PWR_,BOTTOM_LAYER,0.00297239,0.00297239,2.25899e-15
4925.44,4031.26,TOP_LAYER,INT1__GND_,0.00314574,0.00314449,0.0065145
4925.44,4031.26,INT1__GND_,INT2__SIGN_,0.00314449,0.00314449,3.6569e-15
4925.44,4031.26,INT2__SIGN_,INT3__SIGN_,0.00314449,0.00314449,2.25899e-15
4925.44,4031.26,INT3__SIGN_,INT4__PWR_,0.00314449,0.00314449,3.04741e-15
4925.44,4031.26,INT4__PWR_,BOTTOM_LAYER,0.00314449,0.00314449,2.25899e-15
4925.44,4062.75,TOP_LAYER,INT1__GND_,0.00314711,0.00314705,0.000308923
4925.44,4062.75,INT1__GND_,INT2__SIGN_,0.00314705,0.00314705,3.6569e-15
4925.44,4062.75,INT2__SIGN_,INT3__SIGN_,0.00314705,0.00314705,2.25899e-15
4925.44,4062.75,INT3__SIGN_,INT4__PWR_,0.00314705,0.00314705,2.43793e-15
4925.44,4062.75,INT4__PWR_,BOTTOM_LAYER,0.00314705,0.00314705,4.51799e-15
4938.04,4896.17,TOP_LAYER,INT1__GND_,0.00319178,0.00319178,-0
4938.04,4896.17,INT1__GND_,INT2__SIGN_,0.00319178,0.00319178,-1.21897e-15
4938.04,4896.17,INT2__SIGN_,INT3__SIGN_,0.00319178,0.00319178,-0
4938.04,4896.17,INT3__SIGN_,INT4__PWR_,0.00319178,0.00319178,-1.21897e-15
4938.04,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00319178,0.00319178,-0
4944.15,1079.73,TOP_LAYER,INT1__GND_,0.00165464,0.00165464,-0
4944.15,1079.73,INT1__GND_,INT2__SIGN_,0.00165464,0.00165464,-3.04741e-16
4944.15,1079.73,INT2__SIGN_,INT3__SIGN_,0.00165464,0.00165464,-1.1295e-15
4944.15,1079.73,INT3__SIGN_,INT4__PWR_,0.00165464,0.00165464,-6.09483e-16
4944.15,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00165464,0.00165464,-0
4960.87,2798.97,TOP_LAYER,INT1__GND_,0.00284406,0.00284406,6.77698e-15
4960.87,2798.97,INT1__GND_,INT2__SIGN_,0.00284406,0.00284406,2.43793e-15
4960.87,2798.97,INT2__SIGN_,INT3__SIGN_,0.00284406,0.00284406,4.51799e-15
4960.87,2798.97,INT3__SIGN_,INT4__PWR_,0.00284406,0.00284406,2.43793e-15
4960.87,2798.97,INT4__PWR_,BOTTOM_LAYER,0.00284406,0.00284406,4.51799e-15
4960.87,3110,TOP_LAYER,INT1__GND_,0.00296128,0.00296128,-4.51799e-15
4960.87,3110,INT1__GND_,INT2__SIGN_,0.00296128,0.00296128,1.82845e-15
4960.87,3110,INT2__SIGN_,INT3__SIGN_,0.00296128,0.00296128,-0
4960.87,3110,INT3__SIGN_,INT4__PWR_,0.00296128,0.00296128,3.6569e-15
4960.87,3110,INT4__PWR_,BOTTOM_LAYER,0.00296128,0.00296128,4.51799e-15
4964.81,4031.26,TOP_LAYER,INT1__GND_,0.00315031,0.00314977,0.00281348
4964.81,4031.26,INT1__GND_,INT2__SIGN_,0.00314977,0.00314977,3.04741e-15
4964.81,4031.26,INT2__SIGN_,INT3__SIGN_,0.00314977,0.00314977,4.51799e-15
4964.81,4031.26,INT3__SIGN_,INT4__PWR_,0.00314977,0.00314977,3.04741e-15
4964.81,4031.26,INT4__PWR_,BOTTOM_LAYER,0.00314977,0.00314977,2.25899e-15
4964.81,4062.75,TOP_LAYER,INT1__GND_,0.00315131,0.00315205,-0.00389319
4964.81,4062.75,INT1__GND_,INT2__SIGN_,0.00315205,0.00315205,1.82845e-15
4964.81,4062.75,INT2__SIGN_,INT3__SIGN_,0.00315205,0.00315205,2.25899e-15
4964.81,4062.75,INT3__SIGN_,INT4__PWR_,0.00315205,0.00315205,3.6569e-15
4964.81,4062.75,INT4__PWR_,BOTTOM_LAYER,0.00315205,0.00315205,2.25899e-15
4987.26,4896.17,TOP_LAYER,INT1__GND_,0.0031975,0.0031975,-0
4987.26,4896.17,INT1__GND_,INT2__SIGN_,0.0031975,0.0031975,-1.21897e-15
4987.26,4896.17,INT2__SIGN_,INT3__SIGN_,0.0031975,0.0031975,-0
4987.26,4896.17,INT3__SIGN_,INT4__PWR_,0.0031975,0.0031975,-1.21897e-15
4987.26,4896.17,INT4__PWR_,BOTTOM_LAYER,0.0031975,0.0031975,-0
4993.37,1079.73,TOP_LAYER,INT1__GND_,0.00162387,0.00162387,-0
4993.37,1079.73,INT1__GND_,INT2__SIGN_,0.00162387,0.00162387,-3.04741e-16
4993.37,1079.73,INT2__SIGN_,INT3__SIGN_,0.00162387,0.00162387,-1.1295e-15
4993.37,1079.73,INT3__SIGN_,INT4__PWR_,0.00162387,0.00162387,-6.09483e-16
4993.37,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00162387,0.00162387,-0
5004.18,4031.26,TOP_LAYER,INT1__GND_,0.00315849,0.00315657,0.0100123
5004.18,4031.26,INT1__GND_,INT2__SIGN_,0.00315657,0.00315657,1.82845e-15
5004.18,4031.26,INT2__SIGN_,INT3__SIGN_,0.00315657,0.00315657,-0
5004.18,4031.26,INT3__SIGN_,INT4__PWR_,0.00315657,0.00315657,3.6569e-15
5004.18,4031.26,INT4__PWR_,BOTTOM_LAYER,0.00315657,0.00315657,4.51799e-15
5004.18,4062.75,TOP_LAYER,INT1__GND_,0.00315906,0.00315869,0.00193279
5004.18,4062.75,INT1__GND_,INT2__SIGN_,0.00315869,0.00315869,1.21897e-15
5004.18,4062.75,INT2__SIGN_,INT3__SIGN_,0.00315869,0.00315869,2.25899e-15
5004.18,4062.75,INT3__SIGN_,INT4__PWR_,0.00315869,0.00315869,4.26638e-15
5004.18,4062.75,INT4__PWR_,BOTTOM_LAYER,0.00315869,0.00315869,2.25899e-15
5027.8,3865.9,TOP_LAYER,INT1__GND_,0.00314222,0.00314222,-4.51799e-15
5027.8,3865.9,INT1__GND_,INT2__SIGN_,0.00314222,0.00314222,2.43793e-15
5027.8,3865.9,INT2__SIGN_,INT3__SIGN_,0.00314222,0.00314222,4.51799e-15
5027.8,3865.9,INT3__SIGN_,INT4__PWR_,0.00314222,0.00314222,3.6569e-15
5027.8,3865.9,INT4__PWR_,BOTTOM_LAYER,0.00314222,0.00314222,2.25899e-15
5036.47,4896.17,TOP_LAYER,INT1__GND_,0.00320339,0.00320339,-0
5036.47,4896.17,INT1__GND_,INT2__SIGN_,0.00320339,0.00320339,-1.21897e-15
5036.47,4896.17,INT2__SIGN_,INT3__SIGN_,0.00320339,0.00320339,-0
5036.47,4896.17,INT3__SIGN_,INT4__PWR_,0.00320339,0.00320339,-1.21897e-15
5036.47,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00320339,0.00320339,-0
5042.58,1079.73,TOP_LAYER,INT1__GND_,0.00159254,0.00159254,-0
5042.58,1079.73,INT1__GND_,INT2__SIGN_,0.00159254,0.00159254,-6.09483e-16
5042.58,1079.73,INT2__SIGN_,INT3__SIGN_,0.00159254,0.00159254,-0
5042.58,1079.73,INT3__SIGN_,INT4__PWR_,0.00159254,0.00159254,-6.09483e-16
5042.58,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00159254,0.00159254,-0
5082.92,2779.29,TOP_LAYER,INT1__GND_,0.00283815,0.00283815,2.25899e-15
5082.92,2779.29,INT1__GND_,INT2__SIGN_,0.00283815,0.00283815,1.82845e-15
5082.92,2779.29,INT2__SIGN_,INT3__SIGN_,0.00283815,0.00283815,2.25899e-15
5082.92,2779.29,INT3__SIGN_,INT4__PWR_,0.00283815,0.00283815,3.04741e-15
5082.92,2779.29,INT4__PWR_,BOTTOM_LAYER,0.00283815,0.00283815,2.25899e-15
5082.92,3137.56,TOP_LAYER,INT1__GND_,0.0029981,0.0029981,4.51799e-15
5082.92,3137.56,INT1__GND_,INT2__SIGN_,0.0029981,0.0029981,1.82845e-15
5082.92,3137.56,INT2__SIGN_,INT3__SIGN_,0.0029981,0.0029981,2.25899e-15
5082.92,3137.56,INT3__SIGN_,INT4__PWR_,0.0029981,0.0029981,3.04741e-15
5082.92,3137.56,INT4__PWR_,BOTTOM_LAYER,0.0029981,0.0029981,4.51799e-15
5085.68,4896.17,TOP_LAYER,INT1__GND_,0.00320943,0.00320943,-0
5085.68,4896.17,INT1__GND_,INT2__SIGN_,0.00320943,0.00320943,-1.21897e-15
5085.68,4896.17,INT2__SIGN_,INT3__SIGN_,0.00320943,0.00320943,-0
5085.68,4896.17,INT3__SIGN_,INT4__PWR_,0.00320943,0.00320943,-1.21897e-15
5085.68,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00320943,0.00320943,-0
5090.79,2243.86,TOP_LAYER,INT1__GND_,13.9731,13.9731,-1.85057e-11
5090.79,2243.86,INT1__GND_,INT2__SIGN_,13.9731,13.9731,-1.74751e-11
5090.79,2243.86,INT2__SIGN_,INT3__SIGN_,13.9731,13.9731,9.25284e-12
5090.79,2243.86,INT3__SIGN_,INT4__PWR_,13.9731,13.9731,1.99715e-11
5090.79,2243.86,INT4__PWR_,BOTTOM_LAYER,13.9731,13.9731,1.85057e-11
5091.79,1079.73,TOP_LAYER,INT1__GND_,0.00152731,0.00152731,-0
5091.79,1079.73,INT1__GND_,INT2__SIGN_,0.00152731,0.00152731,-6.09483e-16
5091.79,1079.73,INT2__SIGN_,INT3__SIGN_,0.00152731,0.00152731,-0
5091.79,1079.73,INT3__SIGN_,INT4__PWR_,0.00152731,0.00152731,-6.09483e-16
5091.79,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00152731,0.00152731,-0
5134.89,4896.17,TOP_LAYER,INT1__GND_,0.0032218,0.0032218,-0
5134.89,4896.17,INT1__GND_,INT2__SIGN_,0.0032218,0.0032218,-2.43793e-15
5134.89,4896.17,INT2__SIGN_,INT3__SIGN_,0.0032218,0.0032218,-2.25899e-15
5134.89,4896.17,INT3__SIGN_,INT4__PWR_,0.0032218,0.0032218,-1.21897e-15
5134.89,4896.17,INT4__PWR_,BOTTOM_LAYER,0.0032218,0.0032218,-0
5141,1079.73,TOP_LAYER,INT1__GND_,0.00149316,0.00149316,-0
5141,1079.73,INT1__GND_,INT2__SIGN_,0.00149316,0.00149316,-6.09483e-16
5141,1079.73,INT2__SIGN_,INT3__SIGN_,0.00149316,0.00149316,-0
5141,1079.73,INT3__SIGN_,INT4__PWR_,0.00149316,0.00149316,-6.09483e-16
5141,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00149316,0.00149316,-0
5149.85,4413.15,TOP_LAYER,INT1__GND_,0.00321949,0.00321736,0.0111261
5149.85,4413.15,INT1__GND_,INT2__SIGN_,0.00321736,0.00321736,1.82845e-15
5149.85,4413.15,INT2__SIGN_,INT3__SIGN_,0.00321736,0.00321736,2.25899e-15
5149.85,4413.15,INT3__SIGN_,INT4__PWR_,0.00321736,0.00321736,3.6569e-15
5149.85,4413.15,INT4__PWR_,BOTTOM_LAYER,0.00321736,0.00321736,4.51799e-15
5149.85,4444.64,TOP_LAYER,INT1__GND_,0.00321949,0.00321801,0.00774595
5149.85,4444.64,INT1__GND_,INT2__SIGN_,0.00321801,0.00321801,3.6569e-15
5149.85,4444.64,INT2__SIGN_,INT3__SIGN_,0.00321801,0.00321801,2.25899e-15
5149.85,4444.64,INT3__SIGN_,INT4__PWR_,0.00321801,0.00321801,2.43793e-15
5149.85,4444.64,INT4__PWR_,BOTTOM_LAYER,0.00321801,0.00321801,4.51799e-15
5184.11,4896.17,TOP_LAYER,INT1__GND_,0.00322808,0.00322808,-0
5184.11,4896.17,INT1__GND_,INT2__SIGN_,0.00322808,0.00322808,-1.21897e-15
5184.11,4896.17,INT2__SIGN_,INT3__SIGN_,0.00322808,0.00322808,-0
5184.11,4896.17,INT3__SIGN_,INT4__PWR_,0.00322808,0.00322808,-1.21897e-15
5184.11,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00322808,0.00322808,-0
5189.22,4413.15,TOP_LAYER,INT1__GND_,0.00322542,0.00322458,0.00433714
5189.22,4413.15,INT1__GND_,INT2__SIGN_,0.00322458,0.00322458,1.82845e-15
5189.22,4413.15,INT2__SIGN_,INT3__SIGN_,0.00322458,0.00322458,2.25899e-15
5189.22,4413.15,INT3__SIGN_,INT4__PWR_,0.00322458,0.00322458,4.26638e-15
5189.22,4413.15,INT4__PWR_,BOTTOM_LAYER,0.00322458,0.00322458,2.25899e-15
5189.22,4444.64,TOP_LAYER,INT1__GND_,0.00322542,0.00322505,0.00193072
5189.22,4444.64,INT1__GND_,INT2__SIGN_,0.00322505,0.00322505,3.04741e-15
5189.22,4444.64,INT2__SIGN_,INT3__SIGN_,0.00322505,0.00322505,2.25899e-15
5189.22,4444.64,INT3__SIGN_,INT4__PWR_,0.00322505,0.00322505,3.6569e-15
5189.22,4444.64,INT4__PWR_,BOTTOM_LAYER,0.00322505,0.00322505,2.25899e-15
5190.22,1079.73,TOP_LAYER,INT1__GND_,0.00145816,0.00145816,-0
5190.22,1079.73,INT1__GND_,INT2__SIGN_,0.00145816,0.00145816,-9.14224e-16
5190.22,1079.73,INT2__SIGN_,INT3__SIGN_,0.00145816,0.00145816,-1.1295e-15
5190.22,1079.73,INT3__SIGN_,INT4__PWR_,0.00145816,0.00145816,-3.04741e-16
5190.22,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00145816,0.00145816,-0
5204.96,1712.36,TOP_LAYER,INT1__GND_,13.995,13.995,-9.25284e-12
5204.96,1712.36,INT1__GND_,INT2__SIGN_,13.995,13.995,-9.98576e-12
5204.96,1712.36,INT2__SIGN_,INT3__SIGN_,13.995,13.995,-9.25284e-12
5204.96,1712.36,INT3__SIGN_,INT4__PWR_,13.995,13.995,-1.49786e-11
5204.96,1712.36,INT4__PWR_,BOTTOM_LAYER,13.995,13.995,-1.85057e-11
5204.96,1743.86,TOP_LAYER,INT1__GND_,13.995,13.995,-9.25284e-12
5204.96,1743.86,INT1__GND_,INT2__SIGN_,13.995,13.995,-9.98576e-12
5204.96,1743.86,INT2__SIGN_,INT3__SIGN_,13.995,13.995,-9.25284e-12
5204.96,1743.86,INT3__SIGN_,INT4__PWR_,13.995,13.995,-1.49786e-11
5204.96,1743.86,INT4__PWR_,BOTTOM_LAYER,13.995,13.995,-1.85057e-11
5204.96,1775.35,TOP_LAYER,INT1__GND_,13.995,13.995,-9.25284e-12
5204.96,1775.35,INT1__GND_,INT2__SIGN_,13.995,13.995,-1.74751e-11
5204.96,1775.35,INT2__SIGN_,INT3__SIGN_,13.995,13.995,-9.25284e-12
5204.96,1775.35,INT3__SIGN_,INT4__PWR_,13.995,13.995,2.49644e-12
5204.96,1775.35,INT4__PWR_,BOTTOM_LAYER,13.995,13.995,-0
5204.96,1806.85,TOP_LAYER,INT1__GND_,13.9951,13.9951,9.25284e-12
5204.96,1806.85,INT1__GND_,INT2__SIGN_,13.9951,13.9951,1.74751e-11
5204.96,1806.85,INT2__SIGN_,INT3__SIGN_,13.9951,13.9951,1.85057e-11
5204.96,1806.85,INT3__SIGN_,INT4__PWR_,13.9951,13.9951,1.24822e-11
5204.96,1806.85,INT4__PWR_,BOTTOM_LAYER,13.9951,13.9951,1.85057e-11
5208.9,3991.89,TOP_LAYER,INT1__GND_,0.00319827,0.00319783,0.00228194
5208.9,3991.89,INT1__GND_,INT2__SIGN_,0.00319783,0.00319783,3.04741e-15
5208.9,3991.89,INT2__SIGN_,INT3__SIGN_,0.00319783,0.00319783,2.25899e-15
5208.9,3991.89,INT3__SIGN_,INT4__PWR_,0.00319783,0.00319783,3.6569e-15
5208.9,3991.89,INT4__PWR_,BOTTOM_LAYER,0.00319783,0.00319783,2.25899e-15
5208.9,4023.38,TOP_LAYER,INT1__GND_,0.00319881,0.00319911,-0.00155239
5208.9,4023.38,INT1__GND_,INT2__SIGN_,0.00319911,0.00319911,3.6569e-15
5208.9,4023.38,INT2__SIGN_,INT3__SIGN_,0.00319911,0.00319911,2.25899e-15
5208.9,4023.38,INT3__SIGN_,INT4__PWR_,0.00319911,0.00319911,2.43793e-15
5208.9,4023.38,INT4__PWR_,BOTTOM_LAYER,0.00319911,0.00319911,4.51799e-15
5228.59,4413.15,TOP_LAYER,INT1__GND_,0.00323238,0.00323187,0.00262227
5228.59,4413.15,INT1__GND_,INT2__SIGN_,0.00323187,0.00323187,2.43793e-15
5228.59,4413.15,INT2__SIGN_,INT3__SIGN_,0.00323187,0.00323187,-0
5228.59,4413.15,INT3__SIGN_,INT4__PWR_,0.00323187,0.00323187,3.6569e-15
5228.59,4413.15,INT4__PWR_,BOTTOM_LAYER,0.00323187,0.00323187,4.51799e-15
5228.59,4444.64,TOP_LAYER,INT1__GND_,0.00323238,0.00323257,-0.00101841
5228.59,4444.64,INT1__GND_,INT2__SIGN_,0.00323257,0.00323257,3.04741e-15
5228.59,4444.64,INT2__SIGN_,INT3__SIGN_,0.00323257,0.00323257,4.51799e-15
5228.59,4444.64,INT3__SIGN_,INT4__PWR_,0.00323257,0.00323257,3.04741e-15
5228.59,4444.64,INT4__PWR_,BOTTOM_LAYER,0.00323257,0.00323257,2.25899e-15
5233.32,4896.17,TOP_LAYER,INT1__GND_,0.00323439,0.00323439,-0
5233.32,4896.17,INT1__GND_,INT2__SIGN_,0.00323439,0.00323439,-1.21897e-15
5233.32,4896.17,INT2__SIGN_,INT3__SIGN_,0.00323439,0.00323439,-0
5233.32,4896.17,INT3__SIGN_,INT4__PWR_,0.00323439,0.00323439,-1.21897e-15
5233.32,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00323439,0.00323439,-0
5239.43,1079.73,TOP_LAYER,INT1__GND_,0.00142281,0.00142281,-0
5239.43,1079.73,INT1__GND_,INT2__SIGN_,0.00142281,0.00142281,-3.04741e-16
5239.43,1079.73,INT2__SIGN_,INT3__SIGN_,0.00142281,0.00142281,-0
5239.43,1079.73,INT3__SIGN_,INT4__PWR_,0.00142281,0.00142281,-3.04741e-16
5239.43,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00142281,0.00142281,-0
5244.33,1712.36,TOP_LAYER,INT1__GND_,13.9948,13.9948,-1.85057e-11
5244.33,1712.36,INT1__GND_,INT2__SIGN_,13.9948,13.9948,-9.98576e-12
5244.33,1712.36,INT2__SIGN_,INT3__SIGN_,13.9948,13.9948,-9.25284e-12
5244.33,1712.36,INT3__SIGN_,INT4__PWR_,13.9948,13.9948,-1.24822e-11
5244.33,1712.36,INT4__PWR_,BOTTOM_LAYER,13.9948,13.9948,-1.85057e-11
5244.33,1743.86,TOP_LAYER,INT1__GND_,13.9948,13.9948,-1.85057e-11
5244.33,1743.86,INT1__GND_,INT2__SIGN_,13.9948,13.9948,-9.98576e-12
5244.33,1743.86,INT2__SIGN_,INT3__SIGN_,13.9948,13.9948,-9.25284e-12
5244.33,1743.86,INT3__SIGN_,INT4__PWR_,13.9948,13.9948,-1.24822e-11
5244.33,1743.86,INT4__PWR_,BOTTOM_LAYER,13.9948,13.9948,-1.85057e-11
5244.33,1775.35,TOP_LAYER,INT1__GND_,13.9948,13.9948,-1.85057e-11
5244.33,1775.35,INT1__GND_,INT2__SIGN_,13.9948,13.9948,-1.49786e-11
5244.33,1775.35,INT2__SIGN_,INT3__SIGN_,13.9948,13.9948,-0
5244.33,1775.35,INT3__SIGN_,INT4__PWR_,13.9948,13.9948,-0
5244.33,1775.35,INT4__PWR_,BOTTOM_LAYER,13.9948,13.9948,-0
5244.33,1806.85,TOP_LAYER,INT1__GND_,13.9948,13.9948,9.25284e-12
5244.33,1806.85,INT1__GND_,INT2__SIGN_,13.9948,13.9948,1.99715e-11
5244.33,1806.85,INT2__SIGN_,INT3__SIGN_,13.9948,13.9948,1.85057e-11
5244.33,1806.85,INT3__SIGN_,INT4__PWR_,13.9948,13.9948,1.24822e-11
5244.33,1806.85,INT4__PWR_,BOTTOM_LAYER,13.9948,13.9948,9.25284e-12
5248.27,3991.89,TOP_LAYER,INT1__GND_,0.00320761,0.00320751,0.000511862
5248.27,3991.89,INT1__GND_,INT2__SIGN_,0.00320751,0.00320751,2.43793e-15
5248.27,3991.89,INT2__SIGN_,INT3__SIGN_,0.00320751,0.00320751,4.51799e-15
5248.27,3991.89,INT3__SIGN_,INT4__PWR_,0.00320751,0.00320751,3.6569e-15
5248.27,3991.89,INT4__PWR_,BOTTOM_LAYER,0.00320751,0.00320751,2.25899e-15
5248.27,4023.38,TOP_LAYER,INT1__GND_,0.00320838,0.00320887,-0.00255155
5248.27,4023.38,INT1__GND_,INT2__SIGN_,0.00320887,0.00320887,3.04741e-15
5248.27,4023.38,INT2__SIGN_,INT3__SIGN_,0.00320887,0.00320887,2.25899e-15
5248.27,4023.38,INT3__SIGN_,INT4__PWR_,0.00320887,0.00320887,3.6569e-15
5248.27,4023.38,INT4__PWR_,BOTTOM_LAYER,0.00320887,0.00320887,2.25899e-15
5267.96,4413.15,TOP_LAYER,INT1__GND_,0.00323945,0.00323903,0.00219047
5267.96,4413.15,INT1__GND_,INT2__SIGN_,0.00323903,0.00323903,-6.09482e-15
5267.96,4413.15,INT2__SIGN_,INT3__SIGN_,0.00323903,0.00323903,-4.51799e-15
5267.96,4413.15,INT3__SIGN_,INT4__PWR_,0.00323903,0.00323903,-3.6569e-15
5267.96,4413.15,INT4__PWR_,BOTTOM_LAYER,0.00323903,0.00323903,-2.25899e-15
5267.96,4444.64,TOP_LAYER,INT1__GND_,0.00323945,0.00323968,-0.00120136
5267.96,4444.64,INT1__GND_,INT2__SIGN_,0.00323968,0.00323968,1.82845e-15
5267.96,4444.64,INT2__SIGN_,INT3__SIGN_,0.00323968,0.00323968,2.25899e-15
5267.96,4444.64,INT3__SIGN_,INT4__PWR_,0.00323968,0.00323968,3.6569e-15
5267.96,4444.64,INT4__PWR_,BOTTOM_LAYER,0.00323968,0.00323968,4.51799e-15
5267.96,4720.23,TOP_LAYER,INT1__GND_,0.00324082,0.00324093,-0.000583213
5267.96,4720.23,INT1__GND_,INT2__SIGN_,0.00324093,0.00324093,3.04741e-15
5267.96,4720.23,INT2__SIGN_,INT3__SIGN_,0.00324093,0.00324093,4.51799e-15
5267.96,4720.23,INT3__SIGN_,INT4__PWR_,0.00324093,0.00324093,3.04741e-15
5267.96,4720.23,INT4__PWR_,BOTTOM_LAYER,0.00324093,0.00324093,2.25899e-15
5267.96,4751.73,TOP_LAYER,INT1__GND_,0.00324082,0.00324075,0.000351585
5267.96,4751.73,INT1__GND_,INT2__SIGN_,0.00324075,0.00324075,1.82845e-15
5267.96,4751.73,INT2__SIGN_,INT3__SIGN_,0.00324075,0.00324075,2.25899e-15
5267.96,4751.73,INT3__SIGN_,INT4__PWR_,0.00324075,0.00324075,3.6569e-15
5267.96,4751.73,INT4__PWR_,BOTTOM_LAYER,0.00324075,0.00324075,4.51799e-15
5267.96,4783.23,TOP_LAYER,INT1__GND_,0.00324061,0.00324061,1.74617e-05
5267.96,4783.23,INT1__GND_,INT2__SIGN_,0.00324061,0.00324061,1.82845e-15
5267.96,4783.23,INT2__SIGN_,INT3__SIGN_,0.00324061,0.00324061,2.25899e-15
5267.96,4783.23,INT3__SIGN_,INT4__PWR_,0.00324061,0.00324061,3.6569e-15
5267.96,4783.23,INT4__PWR_,BOTTOM_LAYER,0.00324061,0.00324061,4.51799e-15
5267.96,4814.72,TOP_LAYER,INT1__GND_,0.00324057,0.00324061,-0.000204639
5267.96,4814.72,INT1__GND_,INT2__SIGN_,0.00324061,0.00324061,1.82845e-15
5267.96,4814.72,INT2__SIGN_,INT3__SIGN_,0.00324061,0.00324061,2.25899e-15
5267.96,4814.72,INT3__SIGN_,INT4__PWR_,0.00324061,0.00324061,3.6569e-15
5267.96,4814.72,INT4__PWR_,BOTTOM_LAYER,0.00324061,0.00324061,4.51799e-15
5279.77,1216.3,TOP_LAYER,INT1__GND_,0.00134462,0.0013629,-0.0952452
5279.77,1216.3,INT1__GND_,INT2__SIGN_,0.0013629,0.0013629,9.14224e-16
5279.77,1216.3,INT2__SIGN_,INT3__SIGN_,0.0013629,0.0013629,1.1295e-15
5279.77,1216.3,INT3__SIGN_,INT4__PWR_,0.0013629,0.0013629,1.52371e-15
5279.77,1216.3,INT4__PWR_,BOTTOM_LAYER,0.0013629,0.0013629,1.1295e-15
5279.77,1295.04,TOP_LAYER,INT1__GND_,0.00136627,0.00137471,-0.0439523
5279.77,1295.04,INT1__GND_,INT2__SIGN_,0.00137471,0.00137471,2.13319e-15
5279.77,1295.04,INT2__SIGN_,INT3__SIGN_,0.00137471,0.00137471,2.25899e-15
5279.77,1295.04,INT3__SIGN_,INT4__PWR_,0.00137471,0.00137471,1.52371e-15
5279.77,1295.04,INT4__PWR_,BOTTOM_LAYER,0.00137471,0.00137471,2.25899e-15
5282.53,4896.17,TOP_LAYER,INT1__GND_,0.00324071,0.00324071,-0
5282.53,4896.17,INT1__GND_,INT2__SIGN_,0.00324071,0.00324071,-1.21897e-15
5282.53,4896.17,INT2__SIGN_,INT3__SIGN_,0.00324071,0.00324071,-0
5282.53,4896.17,INT3__SIGN_,INT4__PWR_,0.00324071,0.00324071,-1.21897e-15
5282.53,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00324071,0.00324071,-0
5283.7,1712.36,TOP_LAYER,INT1__GND_,13.9947,13.9947,-1.85057e-11
5283.7,1712.36,INT1__GND_,INT2__SIGN_,13.9947,13.9947,-9.98576e-12
5283.7,1712.36,INT2__SIGN_,INT3__SIGN_,13.9947,13.9947,-9.25284e-12
5283.7,1712.36,INT3__SIGN_,INT4__PWR_,13.9947,13.9947,-1.24822e-11
5283.7,1712.36,INT4__PWR_,BOTTOM_LAYER,13.9947,13.9947,-1.85057e-11
5283.7,1743.86,TOP_LAYER,INT1__GND_,13.9947,13.9947,-1.85057e-11
5283.7,1743.86,INT1__GND_,INT2__SIGN_,13.9947,13.9947,-9.98576e-12
5283.7,1743.86,INT2__SIGN_,INT3__SIGN_,13.9947,13.9947,-9.25284e-12
5283.7,1743.86,INT3__SIGN_,INT4__PWR_,13.9947,13.9947,-1.24822e-11
5283.7,1743.86,INT4__PWR_,BOTTOM_LAYER,13.9947,13.9947,-1.85057e-11
5283.7,1775.35,TOP_LAYER,INT1__GND_,13.9947,13.9947,-1.85057e-11
5283.7,1775.35,INT1__GND_,INT2__SIGN_,13.9947,13.9947,-1.49786e-11
5283.7,1775.35,INT2__SIGN_,INT3__SIGN_,13.9947,13.9947,-0
5283.7,1775.35,INT3__SIGN_,INT4__PWR_,13.9947,13.9947,-0
5283.7,1775.35,INT4__PWR_,BOTTOM_LAYER,13.9947,13.9947,-0
5283.7,1806.85,TOP_LAYER,INT1__GND_,13.9946,13.9946,1.85057e-11
5283.7,1806.85,INT1__GND_,INT2__SIGN_,13.9946,13.9946,1.74751e-11
5283.7,1806.85,INT2__SIGN_,INT3__SIGN_,13.9946,13.9946,9.25284e-12
5283.7,1806.85,INT3__SIGN_,INT4__PWR_,13.9946,13.9946,1.49786e-11
5283.7,1806.85,INT4__PWR_,BOTTOM_LAYER,13.9946,13.9946,9.25284e-12
5287.64,3991.89,TOP_LAYER,INT1__GND_,0.00321656,0.00321666,-0.00053069
5287.64,3991.89,INT1__GND_,INT2__SIGN_,0.00321666,0.00321666,3.04741e-15
5287.64,3991.89,INT2__SIGN_,INT3__SIGN_,0.00321666,0.00321666,2.25899e-15
5287.64,3991.89,INT3__SIGN_,INT4__PWR_,0.00321666,0.00321666,3.04741e-15
5287.64,3991.89,INT4__PWR_,BOTTOM_LAYER,0.00321666,0.00321666,4.51799e-15
5287.64,4023.38,TOP_LAYER,INT1__GND_,0.00321747,0.00321818,-0.00371832
5287.64,4023.38,INT1__GND_,INT2__SIGN_,0.00321818,0.00321818,2.43793e-15
